# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20240806-20240820
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
016E21A,Canada,Quebec,Tadoussac,1
016E21A,United States,Washington,Seattle,1
016G21A,Spain,Catalonia,Esplugues de Llobregat,1
016J21-2A,United States,Massachusetts,Danvers,1
016J21-2A-MODER,United States,Massachusetts,Danvers,1
017821A,United States,Alabama,Birmingham,1
017B21A,United States,Florida,Jacksonville Beach,1
017B21A,United States,Louisiana,Ruston,1
017E21A,United States,Florida,North Naples,1
017F21A,United States,Florida,(not set),1
018B21A,United States,New York,(not set),1
019B21A,United States,Idaho,Nampa,1
019G21A_1101115,Japan,Shiga,Ritto,1
019H22A,United States,Alabama,Semmes,1
019J21A,Canada,Ontario,Mattawa,1
019J21A,Canada,Ontario,Toronto,1
01DE,Germany,North Rhine-Westphalia,Essen,1
020B21A,United States,Tennessee,Murfreesboro,1
020B21A,United States,Texas,Harlingen,1
020B21A,United States,Washington,Kent,1
020F21A,United States,Texas,Dallas,1
021021A,India,Maharashtra,Pune,1
021B21A,United States,New York,Medina,1
0221321A,United States,North Carolina,Garner,1
022C21A,United States,Ohio,Landen,1
022CZ1A,United States,Missouri,Florissant,1
022J21A-MODERNA,Estonia,Harju County,Tallinn,1
022J21A-MODERNA,Italy,Piedmont,Turin,1
022M20A,United States,Pennsylvania,Wayne,1
022M20A,United States,Texas,Roanoke,1
022M2DA,United States,Texas,Lubbock,1
023C21A,United States,California,East Los Angeles,1
023C21A,United States,California,Los Angeles,1
023F21A,Italy,Lombardy,Bergamo,1
023F21A,Italy,Piedmont,Turin,1
023F21A,Italy,Sardinia,Cagliari,1
023M20A,United States,Virginia,Ashburn,1
024C21A,Canada,Alberta,Nisku,1
024C21A,United States,Texas,Lubbock,1
024L20A,Algeria,Blida Province,Blida,1
024M20A,Germany,Thuringia,Greiz,1
024M20A,United States,New York,New York,1
0251321A,United States,Alabama,Semmes,1
025421A,United States,Utah,Layton,1
025A21A,United States,Idaho,Nampa,1
025A21A,United States,Mississippi,(not set),1
025A21A,United States,Pennsylvania,Philadelphia,1
025A21A,United States,Utah,Layton,1
025B21A,United States,Texas,(not set),1
025C21A,United States,California,Menlo Park,1
025J20-2A,United States,Kansas,Lawrence,1
025J20-2A,United States,Nevada,Reno,1
025L21B,Puerto Rico,San Juan,San Juan,1
026120A,United States,Florida,Bradenton,1
026421A,Canada,New Brunswick,Edmundston,1
026421A,Germany,Hessen,Frankfurt,1
026620A,United States,New York,New York,1
026A21A,United States,North Carolina,Columbus,1
026B21A,Canada,Alberta,Redcliff,1
026B21A,United States,Michigan,Fenton,1
026B21A,United States,Mississippi,Wiggins,1
026B21A,United States,West Virginia,Morgantown,1
026C21A,United States,Georgia,Atlanta,1
026D21A,United States,Washington,LaCrosse,1
026L20A,Spain,Valencian Community,Valencia,1
026L20A,United States,Florida,Alachua,1
026L20A,United States,Florida,Tampa,1
026L20A,United States,Florida,Winter Haven,1
026L20A,United States,Georgia,Roberta,1
026L20A,United States,Indiana,Kokomo,1
026L20A,United States,New Jersey,Brielle,1
026L20A,United States,North Carolina,Woodfin,1
026L20A,United States,South Carolina,Burnettown,1
026L21B,United States,New York,New York,1
026L2OA,United States,Michigan,Chesaning,1
026LZOA,United States,Ohio,Harrison,1
027B21A,Philippines,Central Visayas,Cebu City,1
027B21A,United States,Georgia,Gumlog,1
027C21A,United States,Texas,Dallas,1
028A21A,United States,Washington,Newport,1
028K21A-MODERNA,Argentina,Buenos Aires Province,Florencio Varela,1
028K21A-MODERNA,Romania,Hunedoara,Deva,1
028L20A,United States,Connecticut,New Hartford,1
028L20A,United States,South Carolina,Burnettown,1
029A21A,United States,California,Los Angeles,1
029A21A,United States,Hawaii,Kapaa,1
029A21A,United States,Texas,Roanoke,1
029H21A,United States,Hawaii,Kapaa,1
029H21B,United States,Kentucky,Georgetown,1
029H21B-MODERNA,United States,Kentucky,Georgetown,1
029H21B-MODERNA,United States,Kentucky,Louisville,1
029H21B-MODERNA,United States,Tennessee,Nashville,1
029K2OA,United States,Massachusetts,Sheffield,1
029L20A,United States,California,San Jose,1
02SJ20-2A,United States,Ohio,Columbus,1
030A21A,United States,North Carolina,(not set),1
030B21A,United States,Virginia,Portsmouth,1
030B21A ,Puerto Rico,San Juan,San Juan,1
030G21A,Italy,Emilia-Romagna,Reggio Emilia,1
030G21A,Italy,Lombardy,Gallarate,1
030G21A,Italy,Lombardy,Milan,1
030G21A,Italy,Sicily,Palermo,1
030L20A,United States,Connecticut,(not set),1
030L20A,United States,Idaho,Coeur d'Alene,1
030M20A,United States,Alabama,Montgomery,1
030M20A,United States,Connecticut,East Haddam,1
031120A,Czechia,Pardubice Region,Chocen,1
031A21A,Puerto Rico,San Juan,San Juan,1
031A21A,United States,Tennessee,Lawrenceburg,1
031B21A,United States,New York,New York,1
031H21A,Romania,Ilfov County,(not set),1
031H21A,United States,Florida,Orlando,1
031H21A,United States,New Jersey,Hazlet,1
031HZ1A,United States,Florida,(not set),1
031HZIA,United States,Florida,(not set),1
031M20,United States,Kentucky,Burlington,1
031M20A,United States,Illinois,Chicago,1
031M20A,United States,Kentucky,Burlington,1
031M20A,United States,Tennessee,Jefferson City,1
032B21A,United States,Massachusetts,Boston,1
032F21A,United States,Florida,New Port Richey East,1
032F21A,United States,Oregon,Lakeside,1
032H20A,United States,Pennsylvania,Fawn Grove,1
032H21A,United States,Mississippi,Wiggins,1
032L20A,United States,New York,New York,1
032L2OA,United States,New Jersey,Hillsborough Township,1
032L2OA,United States,Ohio,Columbus,1
032M20A,Germany,Schleswig-Holstein,Norderstedt,1
032M20A,Germany,Thuringia,Greiz,1
032M20A,Philippines,Central Visayas,Cebu City,1
0331211/1808980,Netherlands,South Holland,Voorhout,1
033321A,Finland,Uusimaa,Helsinki,1
033B21A,United States,Texas,Houston,1
033C21A,United States,Florida,(not set),1
033C21A,United States,Oregon,Hillsboro,1
033C21A,United States,Pennsylvania,Philadelphia,1
033C21A,United States,Texas,San Antonio,1
033H21A,United States,Washington,Seattle,1
036A21A,United States,Michigan,Fenton,1
036A21A,United States,Tennessee,Murfreesboro,1
036A21A,United States,Texas,San Augustine,1
036B21A,United States,Missouri,Kansas City,1
036B21A,United States,New Jersey,Hazlet,1
036B21A,United States,New York,Medina,1
036B21A,United States,New York,New York,1
036C21A,Romania,Ilfov County,(not set),1
036C21A,United States,Pennsylvania,Harrisburg,1
036C21A,United States,Texas,(not set),1
036C21A,United States,Texas,Dallas,1
037621A,United States,Virginia,Rocky Mount,1
037A21B,United States,California,East Los Angeles,1
037A21B,United States,Wisconsin,Waukesha,1
037A22B-MODERNA,Romania,Hunedoara,Deva,1
037B21A,United States,Florida,Miami,1
037C21A,United States,California,Chino Hills,1
037C21A,United States,New York,New York,1
037F21A,United States,Alabama,Semmes,1
037F21A,United States,Florida,Ponce Inlet,1
037F21A,United States,Ohio,Tiffin,1
037K20A,Ireland,County Dublin,Dublin,1
037K20A,United States,California,San Jose,1
037K20A,United States,Idaho,Coeur d'Alene,1
037K20A,United States,Texas,(not set),1
037K20A,United States,Washington,Ferndale,1
038A21A,United States,Connecticut,Oxford,1
038A21A,United States,Georgia,Cairo,1
038A21A,United States,Massachusetts,Medfield,1
038A21A,United States,Massachusetts,Norfolk,1
038A21A,United States,Michigan,Suttons Bay,1
038B1A,United States,Washington,Tacoma,1
038B21,United States,Washington,Tacoma,1
038B2114,United States,Washington,Tacoma,1
038B214,United States,Washington,Tacoma,1
038C21A,United States,Massachusetts,Grafton,1
038K20A,United States,Georgia,Roberta,1
03920A,United States,Connecticut,Stamford,1
039A21A,United States,Connecticut,East Haddam,1
039A21A,United States,Louisiana,Ruston,1
039AZ1A,United States,Connecticut,East Haddam,1
039F21A,United States,Kentucky,Burlington,1
039K20-2A,United States,Pennsylvania,Philadelphia,1
039K20A,United States,Connecticut,Stamford,1
039K20A,United States,Massachusetts,Boston,1
039K20A,United States,Washington,Ferndale,1
03C21A,United States,Florida,North Fort Myers,1
04021A,United States,Tennessee,Vonore,1
040A21A,United States,Georgia,Atlanta,1
040A21A,United States,New York,New York,1
040A21A,United States,North Carolina,(not set),1
040AZ1A,United States,Georgia,Atlanta,1
040B21A,United States,Florida,Miami,1
040C21A,United States,Michigan,Allegan,1
040C21A,United States,Michigan,Otsego,1
040H21A,United States,Oregon,Lakeside,1
041220A,United States,Wisconsin,Madison,1
0412L20A,Czechia,Pardubice Region,Chocen,1
041B21A,United States,Maryland,Fallston,1
041B21A,United States,Ohio,Bryan,1
041C21A,United States,California,Patterson,1
041C21A,United States,New Hampshire,Rochester,1
041C21A,United States,North Carolina,Troy,1
041C21A,United States,North Carolina,Wallace,1
041J21A,United States,New York,Wolcott,1
041JZ1A,United States,Massachusetts,Boston,1
041L208,Canada,Ontario,Oakville,1
041L20A,United States,California,Portola,1
041L20A,United States,Idaho,Plummer,1
041L20A,United States,Louisiana,(not set),1
041L20A,United States,Texas,(not set),1
041M20A,United States,Wisconsin,Waukesha,1
042A21A,United States,California,San Diego,1
042B21-2A,United States,(not set),(not set),1
042B21A,United States,Washington,Seattle,1
042C21A,United States,Massachusetts,Norfolk,1
042D21A,Bahamas,New Providence,Nassau,1
042D21A,Canada,Ontario,Toronto,1
042D21A,Canada,Quebec,Tadoussac,1
042G21A,Germany,Bavaria,Bernau am Chiemsee,1
042H22A,Romania,Ilfov County,(not set),1
042J21A,United States,Massachusetts,Boston,1
042L20A,United States,Alabama,Montgomery,1
042L20A,United States,Oregon,Lakeside,1
042L2OA,United States,Alabama,Montgomery,1
043021A,Netherlands,North Brabant,Eindhoven,1
043421A,Germany,Lower Saxony,Luneburg,1
043A21A,United States,Florida,Willow Oak,1
043A21A,United States,Kentucky,London,1
043B21A,United States,Michigan,(not set),1
043B21A,United States,New York,New York,1
043D21A,Canada,British Columbia,Vancouver,1
043D21A,Canada,Saskatchewan,Saskatoon,1
043D21A,United States,Massachusetts,Boston,1
043L20A,United States,Kansas,Lawrence,1
043L20A,United States,Oklahoma,Oklahoma City,1
044A21A,United States,Georgia,Roswell,1
044A21A,United States,Indiana,Kokomo,1
044A21A,United States,Maryland,Fallston,1
044A21A,United States,Massachusetts,Boston,1
044A21A,United States,New Jersey,Hazlet,1
044A21A,United States,New York,New York,1
044A21A,United States,Pennsylvania,Fawn Grove,1
044AZ1A,United States,Massachusetts,Boston,1
044B21A,United States,Ohio,Cincinnati,1
044D21A,Canada,Ontario,Woodstock,1
044D21A,Canada,Quebec,Riviere-du-Loup,1
044G21A,Netherlands,Utrecht,Bunschoten-Spakenburg,1
045021A,United Kingdom,England,London,1
045A21A,United States,Illinois,Waterloo,1
045AZ1A,United States,Kentucky,Prestonsburg,1
045B21A,United States,Kentucky,Georgetown,1
045B21A,United States,New York,(not set),1
045B21A,United States,New York,Delhi,1
045B21A,United States,Ohio,Middlefield,1
045D21A,Canada,British Columbia,Surrey,1
045D21A,Canada,British Columbia,Vancouver,1
045D21A,Canada,Quebec,Longueuil,1
045G21A,Germany,Baden-Wurttemberg,Konstanz,1
045G21A,Netherlands,Utrecht,Bunschoten-Spakenburg,1
045L21A,United States,Hawaii,Honolulu,1
045L21A,United States,Hawaii,Kahului,1
045L21A,United States,Hawaii,Kalaheo,1
046A21A,United States,Illinois,Chicago,1
046A21A,United States,Texas,Lubbock,1
046A21A,United States,Washington,Seattle,1
046B21A,United States,California,Los Angeles,1
046B21A,United States,California,Menlo Park,1
046B21A,United States,Kentucky,Georgetown,1
046B21A,United States,Missouri,Florissant,1
046B21A,United States,Nebraska,Wymore,1
046L21A,United States,Tennessee,Smyrna,1
047A21A,United States,North Carolina,Columbus,1
047B12A,United States,California,Los Angeles,1
047B21A,United States,California,Santa Cruz,1
047B21A,United States,Ohio,Cincinnati,1
048A21A,Germany,Bavaria,Munich,1
048B21A,United States,North Carolina,Charlotte,1
048F21A,United States,Massachusetts,Orleans,1
049022A,Norway,Akershus,Ullensaker Municipality,1
049C21A,United States,Florida,North Naples,1
049C21A,United States,Texas,(not set),1
049C21A,United States,Texas,Austin,1
049D22A,Germany,Thuringia,Greiz,1
049L21A-MODERNA,Argentina,Buenos Aires Province,Florencio Varela,1
04A21A,United States,Maryland,Fallston,1
050C21A,United States,Ohio,Kenton,1
051F21A,United States,California,Portola,1
051F21A,United States,Pennsylvania,York,1
052C21A,Canada,British Columbia,Vancouver,1
052C21A,Canada,New Brunswick,Fredericton,1
052C21A,Canada,Ontario,Windsor,1
052E21A,United States,Florida,(not set),1
052E21A,United States,Indiana,Lawrenceburg,1
053E,United States,New York,New York,1
053E21A,United States,North Carolina,Charlotte,1
054C21A,United States,Hawaii,Hilo,1
054C21A,United States,Hawaii,Kahului,1
054C21A,United States,Texas,Austin,1
054C21A,United States,Texas,Houston,1
056A22A,United States,California,San Jose,1
057A22A,Poland,Masovian Voivodeship,Warsaw,1
057G21A,France,Pays de la Loire,Nantes,1
057M21A,United States,Oregon,Portland,1
059A22A,United States,Virginia,Portsmouth,1
059E21A,United States,Indiana,Indianapolis,1
059E21A,United States,Texas,(not set),1
059E21A,United States,Texas,Dallas,1
059H21A,United States,California,Riverside,1
059H21A,United States,New York,(not set),1
059H21A,United States,New York,New York,1
059M21A,United States,Connecticut,East Haddam,1
060H21A-MODERNA,Estonia,Harju County,Tallinn,1
060H21A-MODERNA,Romania,Cluj County,Cluj-Napoca,1
060H21A-MODERNA,United States,Michigan,Chesaning,1
060H21A-MODERNA,United States,Tennessee,Nashville,1
061E21A,United States,North Carolina,Charlotte,1
062E21A,United States,Arizona,Mesa,1
062E21A,United States,Massachusetts,Lynn,1
062E21A,United States,New York,New York,1
062E21A,United States,Texas,(not set),1
062F22A,United States,Massachusetts,Orleans,1
062H21A,Canada,Alberta,Edmonton,1
062H21A,Canada,Quebec,Saint-Cesaire,1
063H21A,Canada,Ontario,Mississippi Mills,1
063H21A,Canada,Quebec,Bonaventure,1
065F21A,Belgium,Brussels,Brussels,1
065F21A,United States,California,Jackson,1
065F21A,United States,California,Santa Rosa,1
065F21A,United States,Indiana,Linton,1
065F21A,United States,Kentucky,Jackson,1
065F21A,United States,New York,New York,1
065F21A,United States,Oregon,Portland,1
065F21A,United States,Texas,San Augustine,1
065F21A,United States,Utah,Ivins,1
065H22A,United States,New York,New York,1
065K21A,United States,Florida,Naples,1
066H21A,United States,Maryland,Fallston,1
066H21A,United States,Pennsylvania,Fawn Grove,1
066H22A,United States,Utah,Sandy,1
067F21A-MODERNA,United States,Tennessee,Nashville,1
067H21A-MODERNA,Estonia,Harju County,Tallinn,1
067H21A-MODERNA,Puerto Rico,San Juan,San Juan,1
067H21A-MODERNA,United States,Tennessee,Nashville,1
068H21A,United States,Hawaii,Kapaa,1
069H22A,Canada,British Columbia,Vancouver,1
070H21A,United States,Illinois,Barrington,1
071B22A,United States,Florida,Quincy,1
072F21A_1101207,Netherlands,North Brabant,Eindhoven,1
072F21A_1101207,Singapore,(not set),Singapore,1
077C21B,United States,Texas,(not set),1
078J21A,United States,Florida,Alachua,1
079J21B,Canada,Quebec,Longueuil,1
081F21A,Canada,British Columbia,Vancouver,1
081F21A,Canada,New Brunswick,Campbellton,1
083F21B,Philippines,Metro Manila,Manila,1
088D21A,United States,Georgia,Atlanta,1
088D21A,United States,Michigan,Three Rivers,1
090F21A,Netherlands,Gelderland,Wijchen,1
091D21A,United States,Georgia,Atlanta,1
091D21A,United States,Texas,Dallas,1
092D21A,Canada,Newfoundland and Labrador,St. John's,1
092D21A,Canada,Ontario,Exeter,1
092D21A,Canada,Ontario,Georgina,1
092F21A,France,Ile-de-France,Paris,1
092F21A,Germany,Hamburg,Hamburg,1
092F21A,Germany,Hessen,Frankfurt,1
092F21A,Germany,North Rhine-Westphalia,Soest,1
092F21A,Germany,Thuringia,Eisenach,1
093D21A,Canada,Ontario,Mississippi Mills,1
093F21A,Netherlands,Utrecht,Bunschoten-Spakenburg,1
094F21A,Italy,Lazio,Rome,1
094F21A,Italy,Lombardy,Milan,1
094F21A,Italy,Marche,Senigallia,1
094F21A,Italy,Umbria,Perugia,1
094F21A,Italy,Veneto,Padua,1
10805031,United States,Texas,Dallas,1
1110-20-014F21A,United States,Texas,Dallas,1
1110-20-026L20A,United States,Florida,Hialeah,1
1111-20-30155BA,Australia,Western Australia,Perth,1
1111-20-EL1283,United States,Georgia,Atlanta,1
1111-20-EL9264,United States,Virginia,Ashburn,1
1111-20-EN6201,United States,New Jersey,Wall Township,1
1111-20-ER8729,United States,Nevada,Las Vegas,1
1111-20-ER8735,Poland,West Pomeranian Voivodeship,Koszalin,1
1111-20-EW0168,United States,Indiana,Indianapolis,1
1111-20-EW0168,United States,Utah,Salt Lake City,1
1111-20-EW0176,United States,New York,New York,1
1111-20-EW0191,United States,California,San Jose,1
1111-20-FE3592,United States,Washington,Seattle,1
1111-20-FF2593,United States,Texas,Hitchcock,1
1111-FG3527,United States,Michigan,Fremont,1
1111-FH8030,United States,Georgia,Atlanta,1
1111-FJ1611,United States,Texas,San Antonio,1
1234,Canada,Alberta,Fort McMurray,1
1234,Canada,Ontario,Hearst,1
1234,Estonia,Harju County,Tallinn,1
1234,France,Nouvelle-Aquitaine,Mimizan,1
1234,Germany,North Rhine-Westphalia,(not set),1
1234,Germany,North Rhine-Westphalia,Dortmund,1
1234,Mexico,Nayarit,Tepic,1
1234,Poland,Podkarpackie Voivodeship,Rzeszow,1
1234,Romania,Dolj County,Craiova,1
1234,Serbia,(not set),Belgrade,1
1234,Taiwan,Taoyuan City,Luzhu District,1
1234,Türkiye,Mersin,Mersin,1
12345,Romania,Cluj County,Cluj-Napoca,1
12345,United Kingdom,England,Barking,1
12345,United States,Arizona,Show Low,1
123456,Germany,Bavaria,Nuremberg,1
162B2-MRNA,Canada,Ontario,Toronto,1
1805018,United States,Massachusetts,Medfield,1
1805020,United States,California,Santa Rosa,1
1805025,Puerto Rico,San Juan,San Juan,1
1805025,United States,District of Columbia,Washington,1
1805025,United States,Washington,Burien,1
180503,Netherlands,North Brabant,Eindhoven,1
1805031,United States,Tennessee,Smyrna,1
1805039,Netherlands,North Brabant,Eindhoven,1
1808609,United States,Minnesota,Corcoran,1
1808982,United States,Virginia,Ashburn,1
1808986,United States,Arizona,Phoenix,1
1808986,United States,Idaho,Gooding,1
1816022,United States,Illinois,Chicago,1
1816022,United States,Illinois,Itasca,1
1820095,United States,New York,New York,1
1820095,United States,Ohio,Fostoria,1
1820095,United States,Ohio,Sabina,1
1820095,United States,Oklahoma,Tulsa,1
1821286,Germany,Saxony-Anhalt,Magdeburg,1
1821286,United States,Pennsylvania,Carnot-Moon,1
1821287,Germany,Thuringia,Eisenach,1
1822809,United States,California,San Jose,1
1822809,United States,Florida,Sebastian,1
1822811,United States,California,San Jose,1
1822811,United States,Connecticut,Bridgeport,1
1822811,United States,Oregon,Portland,1
1822811,United States,Texas,Seminole,1
1855190,United States,Maryland,Fallston,1
1855190,United States,Pennsylvania,Carnot-Moon,1
1855194,United States,Massachusetts,Boston,1
1855835,United States,California,Stockton,1
1855835,United States,Illinois,Chicago,1
1: 214001,Austria,Vorarlberg,Dornbirn,1
1B002A,Hong Kong,(not set),Hong Kong,1
1C006A,Germany,Bavaria,Heustreu,1
