# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20231008-20231012
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
012H1B,United States,Texas,Coppell,1
012H21B,United States,Virginia,Martinsville,1
012L20A,United States,Delaware,Greenville,1
012L2OA,United States,Florida,Orlando,1
012M20A,Mexico,Nuevo Leon,Monterrey,1
012M20A,United States,Pennsylvania,Wayne,1
013A21A,Mexico,Nuevo Leon,Monterrey,1
013F21A,United States,New York,New York,1
013H21B,United States,Ohio,Wilmington,1
013L20A,Netherlands,(not set),(not set),1
013L20A,United States,Arizona,(not set),1
013L20A,United States,Michigan,Ann Arbor,1
013L20A,United States,Tennessee,Jefferson City,1
013M20A,United States,Georgia,Atlanta,1
013M20A,United States,Montana,Billings,1
014F21A,United States,Arizona,Phoenix,1
014F21A,United States,Illinois,Chicago,1
014M20A,United States,South Carolina,Shaw Air Force Base,1
015M20A,United States,Florida,Melbourne Beach,1
015M20A,United States,North Carolina,Rockingham,1
016B21A,Mexico,Nuevo Leon,Monterrey,1
016B21A,United States,Virginia,Ashburn,1
016E21A,Canada,Nova Scotia,Wolfville,1
016G21A,Spain,Catalonia,L'Hospitalet de Llobregat,1
016J21-2A,United States,Pennsylvania,(not set),1
016M20A,United States,Delaware,Greenville,1
017B214,Canada,Ontario,Toronto,1
017B21A,Canada,Ontario,Toronto,1
017B21A,United States,Wisconsin,Marinette,1
017B22A,Canada,Ontario,Toronto,1
017B22A,United States,Connecticut,Manchester,1
017E21A,United States,Maine,Charleston,1
017E21A,United States,Oregon,Portland,1
017G21A,Italy,Apulia,Taranto,1
017G21A,Italy,Lombardy,Brescia,1
017G21A,Italy,Lombardy,Milan,1
017G21A,Italy,Sicily,Palermo,1
018821A,United States,California,Campbell,1
018B21A,United States,California,Campbell,1
018BZ1A,United States,California,Campbell,1
018BZIA,United States,California,Campbell,1
019B21A,United States,Alabama,Athens,1
019B21A,United States,Alabama,Jacksonville,1
019B21A,United States,Georgia,Atlanta,1
019B21A,United States,Louisiana,Tallulah,1
019B21A,United States,Nebraska,Diller,1
019F21A,United States,Iowa,Burlington,1
019F21A,United States,Texas,Beaumont,1
019G21A_1101115,United States,North Carolina,(not set),1
019J21A,Canada,Ontario,Hamilton,1
020B21A,Canada,Quebec,Saint-Hyacinthe,1
020B21A,United States,Minnesota,Fosston,1
020F1A,United States,Georgia,Warner Robins,1
020F21A,United States,Georgia,Conyers,1
020F21A,United States,Georgia,Warner Robins,1
021C21A,United States,Texas,Austin,1
021F21A,United States,Arkansas,Lake Village,1
022B21A,United States,Pennsylvania,Shamokin,1
022C21A,United States,Massachusetts,Stoughton,1
022J21A-MODERNA,United States,New York,New York,1
023F21A,Italy,Emilia-Romagna,Bologna,1
023M20A,United States,South Carolina,Shaw Air Force Base,1
024C21A,United States,Michigan,Roscommon Township,1
024M20A,United States,Texas,San Antonio,1
025A21A,United States,California,Fremont,1
025A21A,United States,Georgia,Atlanta,1
025B12A,United States,Virginia,Spotsylvania Courthouse,1
025L20A,United States,Texas,Crockett,1
025L20A,United States,Texas,Dallas,1
025L21B,United States,Texas,Coppell,1
025L21B,United States,Virginia,Martinsville,1
026A21A,United States,Massachusetts,Wilmington,1
026B21A,United States,Nebraska,Grand Island,1
026B21A,United States,Oregon,Portland,1
026B21A,United States,Tennessee,Memphis,1
026B21A2,United States,Tennessee,Memphis,1
026C21A,United States,Minnesota,Chaska,1
026D21A,United States,New York,New York,1
026D21A,United States,Texas,Beaumont,1
026L20A,United States,Tennessee,Jefferson City,1
026L21B,United States,New York,East Massapequa,1
027121A,United States,Florida,Melbourne Beach,1
027A,United States,Florida,Melbourne Beach,1
027A21A,United States,Florida,Williston,1
027B21A,United States,South Carolina,Newberry,1
027C21A,United States,Pennsylvania,Nanticoke,1
027H21B,United States,New Hampshire,Colebrook,1
028A21A,United States,Louisiana,Pineville,1
028A27A,United States,Texas,Palestine,1
028AZ1A,United States,Texas,Palestine,1
028AZIA,United States,Texas,Palestine,1
028D21A,United States,California,San Jose,1
028H21A,United States,Texas,Palestine,1
028L204,United States,Florida,Davenport,1
029A21A,Mexico,Nuevo Leon,Monterrey,1
029A21A,United States,Texas,Van Horn,1
02M20A,United States,Oklahoma,Stillwater,1
030B21A,Puerto Rico,San Juan,San Juan,1
030B21A,United States,Louisiana,Pineville,1
030B21A ,United States,Arizona,Apache Junction,1
030G21A,Italy,Lombardy,Milan,1
030H21B,United States,South Carolina,Shaw Air Force Base,1
030L204,United States,Florida,Davenport,1
030L20A,United States,Texas,Wyldwood,1
030M20A,United States,Massachusetts,Wilmington,1
031B21A,United States,Georgia,Americus,1
031G21A,Italy,Lombardy,Milan,1
031H21A,United States,Texas,Georgetown,1
031L20A,United States,Texas,Hewitt,1
0321321A,United States,Indiana,Columbus,1
032321A,Germany,Hamburg,Hamburg,1
032B21A,United States,North Carolina,Oxford,1
032F21A,China,Guangdong Province,Shenzhen,1
032F21A,United States,Michigan,Farmington Hills,1
032F21A,United States,New York,New York,1
0331211/1808980,United States,Florida,Hialeah,1
0331211/1808980,United States,North Carolina,(not set),1
033C21A,United States,Oregon,Portland,1
034F21A,United States,Georgia,Buchanan,1
034F21A,United States,Pennsylvania,Nanticoke,1
034F21A,United States,Virginia,Richmond,1
036821A,United States,New York,New York,1
036C21A,United States,Mississippi,Iuka,1
036C21A,United States,Texas,Plano,1
037A21B,United States,North Carolina,Rockingham,1
037A21B,United States,Texas,Austin,1
037B21A,United States,Connecticut,Manchester,1
037B21A,United States,Massachusetts,Stoughton,1
038A21A,United States,North Carolina,Oxford,1
038A22A,United States,California,Los Angeles,1
038D21A,Italy,Lazio,Rome,1
039021A,United States,Virginia,Ashburn,1
039D21A,United States,Nevada,Sparks,1
039F21A,United States,Pennsylvania,Shamokin,1
039F21A,United States,Pennsylvania,Wayne,1
039K20,Netherlands,(not set),(not set),1
039K20-2A,United States,Kentucky,Shelbyville,1
039K201,Netherlands,(not set),(not set),1
039K20A,Netherlands,(not set),(not set),1
039K20A,United States,New York,New York,1
04021A,United States,Illinois,Chicago,1
040A21A,United States,Tennessee,Carthage,1
040B21A,United States,Pennsylvania,Nanticoke,1
040C21A,United States,South Carolina,Newberry,1
041A21A,United States,Pennsylvania,Shamokin,1
041A21A,United States,West Virginia,Spencer,1
041B21A,United States,Florida,Jacksonville,1
041L20A,United States,Texas,Dallas,1
041L20A,United States,Texas,San Antonio,1
042121A,Australia,New South Wales,Sydney,1
042C21A,United States,Indiana,Richmond,1
042G21A,Germany,Bavaria,Munich,1
042G21A,Germany,Bavaria,Penzberg,1
042G21A,Germany,Brandenburg,Pritzwalk,1
042G21A,Germany,North Rhine-Westphalia,Eschweiler,1
042G21A,Germany,North Rhine-Westphalia,Rahden,1
042G21A,Germany,Saxony-Anhalt,38899,1
042G21A,Switzerland,Ticino,Lugano,1
042J21A,United States,Mississippi,Grenada,1
042L20A,United States,Alabama,Florence,1
042L20A,United States,North Dakota,Mayville,1
043A21A,United States,Indiana,Columbus,1
043A21A,United States,Indiana,Richmond,1
043A21A,United States,Texas,Houston,1
043D21A,Canada,Alberta,Edmonton,1
043D21A,Canada,British Columbia,Salmon Arm,1
043D21A,Canada,Quebec,Montreal,1
043L20A,United States,California,Fremont,1
044A21A,Puerto Rico,San Juan,San Juan,1
044A21A,United States,Arizona,Apache Junction,1
044A21A,United States,Illinois,Chicago,1
044B21A,United States,Tennessee,Dickson,1
044D21A,Austria,Lower Austria,Bruck an der Leitha,1
044D21A,Austria,Vienna,Vienna,1
044G21A,Italy,Tuscany,Florence,1
044G21A,Italy,Veneto,Castelfranco Veneto,1
044G21A,Netherlands,North Brabant,Deurne,1
044G21A,Netherlands,North Holland,Haarlem,1
045A21A,United States,Florida,Jacksonville,1
045A21A,United States,Pennsylvania,(not set),1
045A21A,United States,Texas,Bowie,1
045A21A,United States,Virginia,Ashburn,1
045C21A,Italy,Lazio,Rome,1
045G21A,Germany,Saxony,Dresden,1
045L21A,United States,Texas,Wyldwood,1
046A21A,United States,Washington,Friday Harbor,1
047A21A,United States,New York,Buffalo,1
047A21A,United States,New York,New York,1
047C21A,United States,Maine,Charleston,1
047C22A,United States,New York,New York,1
048B21A,United States,California,San Jose,1
048C21A,United States,Florida,North Port,1
048C21A,United States,New York,New York,1
049E21A,United States,Oregon,Portland,1
04LL20A,United States,Montana,Billings,1
050A21A,United States,Tennessee,Carthage,1
050E21A,United States,Oklahoma,Wilburton,1
051C21A,Puerto Rico,San Juan,San Juan,1
051C21A,United States,Washington,Seattle,1
051F21A,United States,Arizona,Apache Junction,1
051F21A,United States,Georgia,Atlanta,1
052C21A,Canada,Quebec,Montreal,1
052C21A,Canada,Quebec,Trois-Pistoles,1
053E21A,United States,Connecticut,Manchester,1
058F21A,United States,South Carolina,Hilton Head Island,1
058H21A,United States,California,Desert Hot Springs,1
058H21A,United States,California,Loomis,1
058H21A,United States,Indiana,Columbus,1
058H21A,United States,Nevada,Las Vegas,1
059E21A,United States,Idaho,Kellogg,1
059E21A,United States,Missouri,Eminence,1
059E21A,United States,Texas,Trinity,1
059M21A,United States,Pennsylvania,Wayne,1
059M21A-MODERNA,China,Guangdong Province,Shenzhen,1
062E21A,United States,Illinois,Lincoln,1
063H21A,Canada,Quebec,Trois-Pistoles,1
064H21A,United States,New York,New York,1
066D21A,United States,Idaho,Kellogg,1
067F21A,United States,Texas,Austin,1
067H21A-MODERNA,United States,Virginia,(not set),1
067H21A-MODERNA,United States,Virginia,Ashburn,1
068B22A,United States,California,Campbell,1
068H21A,United States,New York,Islip,1
068H21A,United States,Pennsylvania,Nanticoke,1
06ZEZIA,United States,Minnesota,St. Louis Park,1
070H21A,United States,New York,New York,1
079J21B,Canada,Prince Edward Island,Charlottetown,1
079J21B,Canada,Quebec,Saint-Hyacinthe,1
084521A,United States,Massachusetts,Boston,1
088D,United States,Georgia,Warner Robins,1
088D21A,United States,Washington,Napavine,1
090F21A,Poland,Greater Poland Voivodeship,Poznan,1
092F21A,Germany,Bavaria,Grafelfing,1
092F21A,Germany,Bavaria,Hallstadt,1
093F21A,Ireland,County Dublin,Dublin,1
093F21A,Italy,Lombardy,Milan,1
094F21A,Italy,Lombardy,(not set),1
10XE393240,United States,(not set),(not set),1
1110-20-014F21A,United States,Montana,Billings,1
1110-20-939906,United States,Arizona,Phoenix,1
1111-20-EN6198,United States,Michigan,Munising,1
1111-20-EN6200,Netherlands,(not set),(not set),1
1111-20-ER8731,United States,New Jersey,Holland Township,1
1111-20-ER8735,Australia,South Australia,Adelaide,1
1111-20-EW0153,United States,Florida,Sandalfoot Cove,1
1111-20-EW0172,United States,Virginia,Ashburn,1
1111-20-FC3184,United States,California,Dixon,1
1111-20-FC3184,United States,Illinois,Chicago,1
1111-20-FF2588,Canada,Alberta,Edmonton,1
1111-20-FF2593,Canada,Alberta,Edmonton,1
1119349007,Czechia,Vysocina Region,Trebic,1
1234,Germany,Bavaria,Regensburg,1
1234,United States,Pennsylvania,Tinicum Township,1
1234,United States,South Dakota,(not set),1
123456,Canada,Ontario,Toronto,1
123456,Ecuador,Pichincha,Quito,1
123456,Germany,Hessen,Frankfurt,1
123456,Italy,Lombardy,Milan,1
123456,United States,Louisiana,Bastrop,1
1802072,China,Guangdong Province,Shenzhen,1
1805018,United States,Illinois,Metropolis,1
1805029,United States,Massachusetts,Dedham,1
1808609,United States,Virginia,(not set),1
1808609,United States,Washington,Centralia,1
1808986,United States,California,Los Angeles,1
1821286,United States,Pennsylvania,(not set),1
1822809,United States,Alabama,(not set),1
1822811,Canada,Ontario,Mississauga,1
1855190,United States,Pennsylvania,(not set),1
1855190,United States,Texas,McCamey,1
1855191,United States,Pennsylvania,Shamokin,1
1855191,United States,West Virginia,Spencer,1
1855835,Canada,Ontario,Toronto,1
1855835,United States,Minnesota,Bloomington,1
1C006A,Germany,Bavaria,Munich,1
1C006A,Germany,North Rhine-Westphalia,Euskirchen,1
1C006A,Germany,Saxony-Anhalt,Magdeburg,1
1C006A,Germany,Thuringia,Saalfeld,1
1C007A,Germany,Lower Saxony,Winsen,1
1C007A,Germany,Mecklenburg-Vorpommern,Neustrelitz,1
1C008A,Germany,Saxony,Freiberg,1
1C009A,Germany,Bavaria,Hallstadt,1
1C009A,Germany,Bavaria,Kronach,1
1C009A,Germany,Bavaria,Nuremberg,1
1C010A,Germany,North Rhine-Westphalia,Winterberg,1
1C011A,Germany,Brandenburg,Eisenhuttenstadt,1
1C011A,Germany,Hessen,Darmstadt,1
1C011A,Germany,Lower Saxony,Varel,1
1D012A,Germany,Bavaria,Grafelfing,1
1D012A,Germany,Berlin,Berlin,1
1D012A,Germany,Hessen,Bad Hersfeld,1
1D012A,Germany,North Rhine-Westphalia,Arnsberg,1
1D013A,Germany,Baden-Wurttemberg,Stuttgart,1
1D013A,Germany,Bremen,Bremen,1
1D013A,Germany,North Rhine-Westphalia,(not set),1
1D013A,Germany,North Rhine-Westphalia,Wuppertal,1
1D014A,Germany,Baden-Wurttemberg,Heidenheim,1
1D014A,Germany,Berlin,Berlin,1
1D014A,Germany,North Rhine-Westphalia,Leverkusen,1
1D014A,Germany,Rhineland-Palatinate,Koblenz,1
1D015A,Germany,Baden-Wurttemberg,Karlsruhe,1
1D015A,Germany,Brandenburg,Frankfurt an der Oder,1
1D015A,Germany,Hessen,Frankfurt,1
1D015A,Germany,North Rhine-Westphalia,(not set),1
1D016A,Germany,Bavaria,Bergkirchen,1
1D016A,Germany,Bavaria,Hochstadt,1
1D016A,Germany,Bavaria,Penzberg,1
1D016A,Germany,Hessen,Usingen,1
1D016A,Germany,North Rhine-Westphalia,Cologne,1
1D016A,Germany,Saxony-Anhalt,Dessau-Rosslau,1
1D016A,Germany,Thuringia,Ilmenau,1
1D017A,Germany,Baden-Wurttemberg,(not set),1
1D017A,Germany,North Rhine-Westphalia,Bocholt,1
1D018A,Germany,Berlin,Berlin,1
1D018A,Germany,Saxony,Dresden,1
1D020A,Germany,Baden-Wurttemberg,Baden-Baden,1
1D020A,Germany,Bremen,Bremen,1
1D020A,Germany,Lower Saxony,Cuxhaven,1
1D020A,Germany,Lower Saxony,Varel,1
1D020A,Germany,North Rhine-Westphalia,Marl,1
1D020A,Germany,Saarland,Neunkirchen,1
1D020A,Germany,Saxony,Leipzig,1
1D020A,Germany,Schleswig-Holstein,Eutin,1
1D020A,Germany,Schleswig-Holstein,Itzehoe,1
1D020A,Germany,Schleswig-Holstein,Schleswig,1
1D020A,Greece,Attica,Piraeus,1
1D020A,Italy,(not set),(not set),1
1D020A,Italy,Lazio,Rome,1
1D020A,Switzerland,Ticino,Lugano,1
1DO17A,Germany,North Rhine-Westphalia,Bocholt,1
1DO20A,Germany,Hessen,Frankfurt,1
1E021A,Germany,Bavaria,Rosenheim,1
1E021A,Germany,Berlin,Berlin,1
1E021A,Germany,Brandenburg,Forst,1
1E021A,Germany,Hessen,Ober-Ramstadt,1
1E021A,Germany,Lower Saxony,Varel,1
1E021A,Germany,North Rhine-Westphalia,Cologne,1
1E021A,Germany,North Rhine-Westphalia,Dortmund,1
1E021A,Germany,North Rhine-Westphalia,Wuppertal,1
1E024A,Germany,Berlin,Berlin,1
1E024A,Germany,Hessen,Frankfurt,1
1E026A,Germany,Schleswig-Holstein,Lubeck,1
1E026A,United States,Florida,Melbourne Beach,1
1E028A,Germany,Baden-Wurttemberg,Mannheim,1
1E028A,Germany,Berlin,Berlin,1
1E028A,Germany,Lower Saxony,Duderstadt,1
1E029A,Germany,Thuringia,Erfurt,1
1E029A,Norway,(not set),(not set),1
1F030A,Germany,Baden-Wurttemberg,Baden-Baden,1
1F030A,Germany,Saxony,Leipzig,1
1F034A,Germany,North Rhine-Westphalia,Wuppertal,1
1F036A,Germany,Saxony-Anhalt,Magdeburg,1
1F1007A,Poland,Silesian Voivodeship,Ruda Slaska,1
1F1008A,Netherlands,South Holland,Rotterdam,1
1F1008A,Netherlands,South Holland,Wateringen,1
1F1010A,Germany,Bavaria,Nuremberg,1
1F1010A,Germany,Saarland,Neunkirchen,1
1F1010A,Germany,Saxony,Hoyerswerda,1
1F1012A,France,Hauts-de-France,Lille,1
1F1013A,Denmark,Capital Region of Denmark,Copenhagen,1
1F1013A,Netherlands,Overijssel,Denekamp,1
1F1015A,United Kingdom,England,Shrewsbury,1
1F1016A,Italy,Piedmont,Turin,1
1F1016A,Italy,Sardinia,Cagliari,1
1F101OA,Germany,Bavaria,Nuremberg,1
1F1020A,Italy,Lazio,Rome,1
1F1020A,Italy,Lombardy,Brescia,1
1F1020A,Italy,Veneto,Verona,1
1F1021A,Czechia,Plzen Region,Domazlice,1
1F1021A,Germany,Baden-Wurttemberg,(not set),1
1F1021A,Germany,Lower Saxony,Cuxhaven,1
1F1021A,Germany,Saarland,Neunkirchen,1
1F1021A,Germany,Saxony,Freiberg,1
1F1021A,Germany,Saxony,Grimma,1
1F1022A,Germany,Hessen,Frankfurt,1
1F1022A,Germany,Lower Saxony,Luneburg,1
1F1022A,Germany,North Rhine-Westphalia,(not set),1
1F1022A,Germany,North Rhine-Westphalia,Euskirchen,1
1F1023A,Germany,Bavaria,Furth,1
1F1023A,Germany,Berlin,Berlin,1
1F1023A,Germany,Saarland,Neunkirchen,1
1F1023A,Germany,Saxony,Dresden,1
1F1024A,Germany,Baden-Wurttemberg,Esslingen,1
1F1024A,Germany,Bavaria,Prien am Chiemsee,1
1F1024A,Germany,Brandenburg,Schwedt,1
1F1024A,Germany,Hessen,Marburg,1
1F1024A,Germany,Rhineland-Palatinate,Worms,1
1F1027A,Germany,Hessen,Alsfeld,1
1F1027A,Germany,North Rhine-Westphalia,(not set),1
1F1027A,Germany,Saxony-Anhalt,Halberstadt,1
1F1027A,United States,Florida,Melbourne Beach,1
1F1028A,United States,Texas,Palestine,1
1F1042A,Germany,Lower Saxony,Seevetal,1
1F1042A,Germany,North Rhine-Westphalia,(not set),1
1F1042A,Germany,North Rhine-Westphalia,Mettmann,1
1F1042A,Germany,Saxony-Anhalt,Hettstedt,1
1F1042A,Germany,Schleswig-Holstein,Schleswig,1
1F1050A,Germany,Hessen,Frankfurt,1
1F1052A,Germany,Thuringia,Erfurt,1
1F1056A,Australia,Western Australia,Perth,1
1G040A,Germany,Mecklenburg-Vorpommern,Greifswald,1
1G040A,Germany,Thuringia,Erfurt,1
1H048A,Germany,Bavaria,Munich,1
1H049A,Germany,Bavaria,Nuremberg,1
1H049A,Germany,North Rhine-Westphalia,Bocholt,1
1H049A,Germany,North Rhine-Westphalia,Bottrop,1
1H049A,Germany,North Rhine-Westphalia,Cologne,1
1H049A,Germany,Rhineland-Palatinate,Kaiserslautern,1
1H049A,Germany,Saarland,Neunkirchen,1
1J072A,Italy,Lazio,Rome,1
1K081A,Italy,Lombardy,Milan,1
200007A,United States,(not set),(not set),1
200022A,Japan,Hyogo,Nishinomiya,1
201A21A,Romania,Bucharest,Bucharest,1
201A21A,United States,Arizona,Scottsdale,1
202A21A,South Africa,Western Cape,Cape Town,1
203A21A,United States,California,Palm Desert,1
203A21A,United States,Massachusetts,Winchester,1
203F23A-1,United States,Missouri,Brookfield,1
203F23A-1,United States,Virginia,Virginia Beach,1
204A21A,United States,Arizona,Phoenix,1
204A21A,United States,California,Rocklin,1
205A21A,United States,California,Etna,1
205A21A,United States,Pennsylvania,(not set),1
205AZ1A,United States,California,Etna,1
206421A,United States,New York,New York,1
206A21A,Philippines,Metro Manila,Quezon City,1
206AZ1A,United States,Indiana,Lawrenceburg,1
207A21A,United States,Illinois,Chicago,1
208A21A,New Zealand,Canterbury,Christchurch,1
2100653,Netherlands,North Holland,Amsterdam,1
2100686_1110418,Italy,Sicily,Palermo,1
210075,Germany,Baden-Wurttemberg,Titisee-Neustadt,1
210076,Netherlands,North Holland,Amsterdam,1
210093,Italy,Apulia,Taranto,1
210163,Germany,Brandenburg,Frankfurt an der Oder,1
212C21A,Germany,Bavaria,Penzberg,1
212C21A,United States,Florida,Hialeah,1
212C21A,United States,Maryland,Annapolis,1
213C21A,Germany,Baden-Wurttemberg,(not set),1
214001,Sweden,Stockholm County,Stockholm,1
214007,Germany,Baden-Wurttemberg,Karlsruhe,1
214007,Germany,Brandenburg,Eisenhuttenstadt,1
214007,Germany,Saxony,Dresden,1
214008,Germany,Baden-Wurttemberg,Karlsruhe,1
214008,Germany,Bavaria,(not set),1
214008,Germany,Hessen,Frankfurt,1
214008,Germany,North Rhine-Westphalia,Bad Oeynhausen,1
214008,Germany,Saarland,Schiffweiler,1
214008,Germany,Schleswig-Holstein,Itzehoe,1
214010,Spain,Catalonia,(not set),1
214010,Spain,Catalonia,Barcelona,1
214012,Germany,Hessen,Frankfurt,1
214012,Germany,Lower Saxony,Luneburg,1
214012,Netherlands,(not set),(not set),1
214014,Poland,Masovian Voivodeship,Warsaw,1
214015,Germany,Baden-Wurttemberg,Karlsruhe,1
214015,Germany,North Rhine-Westphalia,Bad Oeynhausen,1
214015,Germany,Saarland,Schiffweiler,1
214015,Germany,Saxony,Dresden,1
214019,Italy,Lombardy,Milan,1
