# ----------------------------------------
# HowBadIsMyBatch
# Batchcode By Country-Country By Clicked Batchcode
# 20231026-20231104
# ----------------------------------------

Clicked Batchcode,Country,Region,City,Event count
002C21A,United States,Maryland,Savage,1
002C21A,United States,Ohio,Carrollton,1
002C21A,United States,Texas,Dallas,1
002F21A,United States,Alabama,Henagar,1
002F21A,United States,Florida,Sarasota,1
0033F21A,United States,California,San Jose,1
0037K20A,United States,Washington,Friday Harbor,1
003821A,United States,Minnesota,Canby,1
003A21A,United States,California,Long Beach,1
003B21A,United States,Colorado,Montrose,1
003B21A,United States,Florida,Marco Island,1
003C21A,United States,Florida,Port St. Lucie,1
0044B21A,United States,California,Laguna Beach,1
004F21A,United States,Arizona,Phoenix,1
004F21A,United States,California,Newman,1
004F21A,United States,Georgia,Atlanta,1
004F21A,United States,Pennsylvania,Philadelphia,1
004M20A,United States,Michigan,(not set),1
004M21A,United States,Alaska,Fairbanks,1
005C21A,United States,Georgia,Braselton,1
005M21A,United States,North Carolina,Candler,1
006021A,United States,Florida,Miami,1
006021A,United States,Texas,(not set),1
006C21A,United States,Wyoming,Greybull,1
006M20A,United States,Ohio,McConnelsville,1
007B21A,United States,Illinois,Chicago,1
007C211A,United States,Pennsylvania,Maple Glen,1
007C21A,United States,California,Chico,1
007G21A,Germany,Lower Saxony,Bassum,1
007G21A,United States,California,Garberville,1
007J21-2A,United States,New York,New York,1
007M20A,United States,Illinois,Chicago,1
007M20A,United States,Indiana,Crawfordsville,1
007MZ0A,United States,Ohio,West Carrollton,1
008B21-A,United States,Maryland,Savage,1
008B212A,United States,New York,Hamburg,1
008B21A,United States,Massachusetts,Boston,1
008BZIA,United States,California,Willows,1
008C21A,United States,Missouri,Sullivan,1
008C21A,United States,Texas,(not set),1
008G21A,Germany,Bavaria,Schwabach,1
008G21A,Germany,Rhineland-Palatinate,Koblenz,1
00F21A,United States,New York,New York,1
0101M20A,United States,Idaho,Boise,1
010A21A,United States,Massachusetts,Springfield,1
010AZ1A,United States,California,Willows,1
011A211A,United States,Oklahoma,Tulsa,1
011A21A,Portugal,Setubal,Montijo,1
011A21A,United States,Massachusetts,Marlborough,1
011D21A,United States,Ohio,Piqua,1
011J20A,United States,Arizona,Phoenix,1
011J20A,United States,Indiana,Fort Wayne,1
011J20A,United States,Michigan,Michigan Center,1
011J20A,United States,New Jersey,Hillsdale,1
011J20A,United States,North Dakota,Williston,1
011J20A,United States,Pennsylvania,Philadelphia,1
011J2OA,Germany,Bavaria,Miltenberg,1
011L20A,United States,New York,(not set),1
011L20A,United States,Washington,Seattle,1
011LZ0A,United States,Illinois,Chicago,1
011M20A,United States,Oregon,McMinnville,1
012A21A,United States,Arkansas,Jacksonville,1
012A21A,United States,Georgia,Bainbridge,1
012A21A,United States,North Carolina,Wallace,1
012A21A,United States,South Carolina,Pickens,1
012F21A,United States,Connecticut,Torrington,1
012F21A,United States,Kentucky,Louisville,1
012F21A,United States,Oklahoma,Perry,1
012F21A,United States,Virginia,Ashburn,1
012FZ1A,United States,Oklahoma,Perry,1
012FZIA,United States,Oklahoma,Perry,1
012H21B,United States,Iowa,Marshalltown,1
012H21B,United States,North Carolina,Candler,1
012H21B-MODERNA,United States,Virginia,Ashburn,1
012L20A,United States,California,Sacramento,1
012L20A,United States,Florida,Alachua,1
012L20A,United States,Georgia,Moultrie,1
012L20A,United States,Ohio,West Carrollton,1
012L20A,United States,Pennsylvania,Philadelphia,1
012LZ0A,United States,Ohio,West Carrollton,1
012M20A,United States,Georgia,Moultrie,1
012M20A,United States,Indiana,Fort Wayne,1
012M20A,United States,Missouri,Sparta,1
012M20A,United States,Montana,Gardiner,1
012M2OA,United States,Florida,(not set),1
012M2OA,United States,Washington,Seattle,1
013F21A,United States,Alabama,Jacksonville,1
013F21A,United States,Arkansas,Jacksonville,1
013F21A,United States,Missouri,St. Louis,1
013F21A,United States,Texas,Jacksonville,1
013L0A,United States,Kentucky,Louisville,1
013L20A,Germany,Berlin,Berlin,1
013L20A,United States,Illinois,Galena,1
013L20A,United States,Kentucky,Louisville,1
013L20A,United States,Ohio,Ashtabula,1
013L20A,United States,Pennsylvania,Philadelphia,1
013L2OA,Germany,Berlin,Berlin,1
013M204,United States,Oregon,Eugene,1
013M20A,United States,Indiana,Crawfordsville,1
013M20A,United States,Minnesota,Sauk Rapids,1
014C21A,India,Karnataka,Bengaluru,1
015F21A,Canada,Ontario,Quinte West,1
015M2OA,United States,Alaska,Nome,1
016821A,United States,South Carolina,Lexington,1
016B21A,United States,Kentucky,Frankfort,1
016C21A,United States,Illinois,Chicago,1
016E21A,Canada,Alberta,Edmonton,1
016E21A,Canada,British Columbia,Vancouver,1
016E21A,Canada,Ontario,Barrie,1
016E21A,Canada,Ontario,Hanover,1
016E21A,Canada,Ontario,Ottawa,1
016E21A,Canada,Saskatchewan,Estevan,1
016J21-2A,United States,Massachusetts,Boston,1
016J21-2A-MODER,United States,Massachusetts,Boston,1
016M20A,United States,Ohio,Ashtabula,1
017B22A,United States,Mississippi,Madison,1
017C21A,United States,Iowa,Des Moines,1
017C21A,United States,Oregon,Salem,1
017CZIA,United States,Michigan,Detroit,1
017E21A,United States,Georgia,Atlanta,1
017G21A,Italy,Emilia-Romagna,Bologna,1
017G21A,Italy,Lombardy,Milan,1
018821A,Ireland,County Cork,(not set),1
018B21A,United States,Florida,Tampa,1
018B21A,United States,Maryland,Baltimore,1
018B21A,United States,Maryland,Germantown,1
018B21A,United States,Virginia,Ashburn,1
018J21A,Germany,Lower Saxony,Wolfsburg,1
018J21A,Netherlands,Gelderland,Putten,1
018J21A,Netherlands,Zeeland,Goes,1
019B21A,United States,Alabama,Jacksonville,1
019F21A,United States,Louisiana,(not set),1
019J21A,Canada,Newfoundland and Labrador,St. John's,1
019J21A,Canada,Ontario,Erin,1
01DE,Germany,Hamburg,Hamburg,1
01DE,Germany,Hessen,Frankfurt,1
01DE,Germany,North Rhine-Westphalia,Hamm,1
01DE,Germany,Saxony,Dresden,1
01DE,Germany,Saxony-Anhalt,Magdeburg,1
0206L20A,United States,South Dakota,Brookings,1
020B21A,United States,Florida,Fort Walton Beach,1
020B21A,United States,Minnesota,Sauk Rapids,1
020B21A,United States,Missouri,St. Peters,1
020E21A,Australia,New South Wales,Sydney,1
020F21A,United States,Louisiana,(not set),1
020G21A,Canada,Ontario,Oshawa,1
020H22A,United States,Georgia,Atlanta,1
020H22A,United States,Washington,Spokane,1
020J21A,Australia,New South Wales,Sydney,1
020J21A,Canada,Quebec,(not set),1
020J21A,Canada,Quebec,Mont-Joli,1
020J21A,United States,Connecticut,Norwich,1
020L20A,United States,New Jersey,Hillsdale,1
021821A,United States,Illinois,Chicago,1
021B21A,United States,Illinois,Chicago,1
021B21A,United States,West Virginia,White Sulphur Springs,1
021B21A-1,United States,Florida,(not set),1
021C21A,United States,Colorado,Englewood,1
021C21A,United States,Oregon,Seaside,1
021C21A,United States,Virginia,Richmond,1
022C211A,United States,Pennsylvania,Maple Glen,1
022C21A,United States,Pennsylvania,Maple Glen,1
022M20A,United States,Indiana,Crawfordsville,1
022M20A,United States,New Mexico,Carlsbad,1
022N20A,Germany,North Rhine-Westphalia,Cologne,1
023C21A,United States,Virginia,Hampton,1
023M20A,Germany,Bavaria,Munich,1
023M20A,United States,New York,Canandaigua,1
024C21A,United States,Arizona,Phoenix,1
024M20A,United States,Kentucky,Louisville,1
025520A,United States,Oklahoma,Perry,1
025A21A,United States,Illinois,Chicago,1
025A21A,United States,Kentucky,Louisville,1
025A21A,United States,Oregon,Warm Springs,1
025B21A,United States,Massachusetts,Springfield,1
025B21A,United States,North Dakota,Fargo,1
025B21A,United States,Texas,Fort Worth,1
025J20-2A,United States,California,Chico,1
025J20-2A,United States,North Dakota,Williston,1
025J20-2A / 025,Germany,Rhineland-Palatinate,Ludwigshafen,1
025J202A,United States,California,Chico,1
025J20A,United States,Texas,Dallas,1
025L20A,United States,Arizona,Phoenix,1
026A21A,United States,(not set),(not set),1
026A21A,United States,Maryland,Baltimore,1
026A21A,United States,Montana,Gardiner,1
026B21A,United States,Iowa,Iowa City,1
026CZ1A,United States,Florida,Fort Pierce,1
026D21A,United States,Florida,(not set),1
026L20A,United States,Florida,Orlando,1
026L20A,United States,Illinois,Chicago,1
026L20A,United States,Michigan,Michigan Center,1
026L20A,United States,Montana,Gardiner,1
027421A,Germany,Hessen,Frankfurt,1
027621A,United States,California,San Jose,1
027A21A,United States,Alaska,Kotzebue,1
027A21A,United States,California,Brawley,1
027A21A,United States,California,Valley Center,1
027A21A,United States,Massachusetts,Marlborough,1
027A21A,United States,Texas,Fort Worth,1
027B21A,United States,Louisiana,New Orleans,1
027B21A,United States,Texas,San Antonio,1
027C21A,United States,Virginia,Ashburn,1
027H21B,United States,California,Los Angeles,1
027H21B,United States,California,San Diego,1
027L20A,United States,California,Sacramento,1
027L20A,United States,Texas,Flower Mound,1
0281C21A,United States,New York,Hempstead,1
028A21A,United States,Kentucky,Louisville,1
028AZIA,United States,California,Laguna Beach,1
028L20A,United States,Pennsylvania,Pittsburgh,1
028L2OA,United States,Florida,(not set),1
028L2OA,United States,Illinois,Chicago,1
028LZ0A,United States,Illinois,Chicago,1
029A21A,United States,California,Willits,1
029A21A,United States,Oregon,McMinnville,1
029K20A,United States,Massachusetts,Great Barrington,1
029L20A,United States,Arizona,Williams,1
029L20A,United States,Georgia,Moultrie,1
029L20A,United States,Montana,Missoula,1
029L2OA,United States,Arizona,Williams,1
03021A,United States,Indiana,Pendleton,1
030620A,United States,Texas,Dallas,1
030B21A,United States,Arizona,Phoenix,1
030B21A,United States,Georgia,Sparta,1
030G21A,Italy,Lombardy,Milan,1
030L20A,United States,Oklahoma,Tulsa,1
030M20A,United States,California,Sacramento,1
030M20A,United States,Georgia,Metter,1
030M20A,United States,Illinois,Galena,1
030M20A,United States,New York,Hempstead,1
030M20A,United States,Texas,McCamey,1
030MZ0A,United States,New York,Hempstead,1
031B21A,United States,Indiana,Pendleton,1
031H21A,United States,Colorado,Montrose,1
031H21A,United States,Louisiana,New Orleans,1
031H21A,United States,Ohio,Oxford,1
031H21A,United States,Oregon,Seaside,1
031L20A,United States,Colorado,Montrose,1
031L20A,United States,New York,(not set),1
031L20A,United States,Texas,(not set),1
031L20A,United States,Texas,Dallas,1
031L21A,Portugal,Setubal,Montijo,1
031M20A,United States,Arizona,Williams,1
0320218D,United States,California,Los Angeles,1
032321A,Germany,Brandenburg,Cottbus,1
032B21A,United States,Florida,Fort Lauderdale,1
032B21A,United States,Maine,(not set),1
032B21A,United States,Pennsylvania,Hazleton,1
032F21A,United States,Alaska,Nome,1
032F21A,United States,California,Los Angeles,1
032H21A,United States,Michigan,Fair Plain,1
032H21A,United States,Minnesota,Sauk Rapids,1
032L20A,United States,Virginia,Annandale,1
032L20A,United States,Washington,Seattle,1
032M20A,United States,New York,Hempstead,1
032M20A,United States,Pennsylvania,King of Prussia,1
032M2OA,United States,New York,Hempstead,1
033H21A,United States,New York,New York,1
033H21A,United States,Pennsylvania,Philadelphia,1
033H21A,United States,Pennsylvania,Waynesburg,1
033K21-2A,United States,Florida,Pompano Beach,1
034C21A,United States,New York,New York,1
034C21A,United States,Washington,Seattle,1
034F21A,United States,Florida,Rockledge,1
034F21A,United States,Indiana,Columbus,1
034F21A,United States,Oklahoma,Colcord,1
035C21A,United States,Indiana,Jasper,1
035C21A,United States,Washington,Seattle,1
035CZ1A,United States,Virginia,Ashburn,1
036A211A,United States,Oregon,Portland,1
036A21A,United States,Illinois,Chicago,1
036A21A,United States,Pennsylvania,(not set),1
036B21A,United States,Maryland,Baltimore,1
036B21A,United States,Maryland,Germantown,1
036B21A,United States,New York,New York,1
03720A,United States,Illinois,Arlington Heights,1
037621A,United States,New York,New York,1
037A21B,United States,California,San Jose,1
037A21B,United States,Oregon,Eugene,1
037A22B-MODERNA,United States,North Carolina,Morganton,1
037B21A,United States,Florida,Rockledge,1
037B21A,United States,Texas,Houston,1
037C214,United States,California,Long Beach,1
037C21A,United States,California,Long Beach,1
037CZ1A,United States,California,Long Beach,1
037CZIA,United States,California,Long Beach,1
037F21A,United States,Texas,(not set),1
037K20A,United States,Arizona,Phoenix,1
037K20A,United States,California,Tehachapi,1
038A,United States,Pennsylvania,Philadelphia,1
038A12A,United States,Pennsylvania,Philadelphia,1
038A20A,United States,Pennsylvania,Philadelphia,1
038A211A,United States,Pennsylvania,Philadelphia,1
038A214,United States,Pennsylvania,Philadelphia,1
038A22A,United States,Pennsylvania,Philadelphia,1
038AZ1A,United States,Pennsylvania,Philadelphia,1
038AZIA,United States,Pennsylvania,Philadelphia,1
038B21A,United States,Colorado,Englewood,1
038B21A,United States,Virginia,Richmond,1
039021A,United States,Minnesota,Canby,1
0391321A,United States,Washington,Seattle,1
039A21A,United States,California,Sacramento,1
039C21A,United States,New York,New York,1
039F21A,United States,California,Willits,1
039F21A,United States,Virginia,(not set),1
039K20A,Finland,Pirkanmaa,Tampere,1
039K20A,Germany,Hessen,Frankfurt,1
039K20A,United States,Arizona,Scottsdale,1
039K20A,United States,Florida,Bonita Springs,1
039K20A,United States,Kentucky,Louisville,1
039K20A,United States,Maryland,Annapolis,1
039K20A,United States,Massachusetts,Fitchburg,1
039K20A,United States,Michigan,(not set),1
039K20A,United States,Michigan,Michigan Center,1
039K20A,United States,Missouri,Hannibal,1
040A21A,United States,Kansas,Overland Park,1
040A21A,United States,Minnesota,Canby,1
040A21A,United States,Texas,Houston,1
040B21,United States,Maryland,Savage,1
040B214,United States,Pennsylvania,Philadelphia,1
040B21A,United States,Maryland,Baltimore,1
040B21A,United States,Maryland,Savage,1
040B21A,United States,Michigan,Detroit,1
040B21A,United States,Pennsylvania,Hazleton,1
040B21A,United States,Pennsylvania,Philadelphia,1
040BZ1A,United States,Maryland,Savage,1
040C21A,United States,Arizona,Phoenix,1
040C21A,United States,Florida,(not set),1
040C21A,United States,Illinois,Chicago,1
040C21A,United States,New York,New York,1
040C21A,United States,South Carolina,Anderson,1
040C21A,United States,Washington,Seattle,1
041A21A,United States,Louisiana,New Orleans,1
041AZ1A,United States,New Jersey,Parsippany-Troy Hills,1
041AZIA,United States,New Jersey,Parsippany-Troy Hills,1
041B21A,United States,Minnesota,Canby,1
041B21A,United States,Virginia,Hampton,1
041L204,United States,Illinois,Sparta,1
041L20A,United States,Illinois,Sparta,1
041L20A,United States,Missouri,Sparta,1
041L20A,United States,Nebraska,York,1
041L20A,United States,Oklahoma,Tulsa,1
041L20A,United States,Wisconsin,Marinette,1
041LZ0A,United States,Illinois,Sparta,1
042521A,United States,Illinois,Galena,1
042A21A,Germany,Baden-Wurttemberg,Crailsheim,1
042A21A,Mexico,Nuevo Leon,Monterrey,1
042A21A,United States,Pennsylvania,Bethlehem,1
042A21A,United States,Utah,Millcreek,1
042B21-2A,United States,Michigan,Roscommon,1
042D21A,Canada,Ontario,Erin,1
042D21A,Canada,Ontario,Port Elgin,1
042D21A,Canada,Quebec,Montreal,1
042G21A,Germany,Baden-Wurttemberg,Sulz,1
042G21A,Germany,Bavaria,Alzenau,1
042J21A,United States,Virginia,Richmond,1
042K21A,United States,Georgia,Union Point,1
042L20A,United States,Arizona,Phoenix,1
042L20A,United States,Arkansas,Little Rock,1
042L20A,United States,Oregon,Warm Springs,1
04321A,Germany,Brandenburg,Wittenberge,1
04321A,United States,Georgia,Atlanta,1
043A21A,Germany,Baden-Wurttemberg,Crailsheim,1
043D21A,Canada,British Columbia,Hope,1
043D21A,Canada,British Columbia,Vancouver,1
043L20A,United States,Texas,Dallas,1
044A21A,United States,Florida,Rockledge,1
044A21A,United States,Indiana,Crawfordsville,1
044B21A,United States,Iowa,Des Moines,1
044C22A,United States,Nebraska,Lincoln,1
044D21A,Canada,Nova Scotia,Halifax Regional Municipality,1
044D21A,Canada,Ontario,Barrie,1
044D21A,Canada,Ontario,Espanola,1
044D21A,Canada,Ontario,Timmins,1
044D21A,Netherlands,North Holland,Amsterdam,1
044D21A,United States,Virginia,(not set),1
045B21A,United States,Florida,Bonita Springs,1
045BZ1A,United States,Virginia,Ashburn,1
045D21A,Canada,British Columbia,North Vancouver,1
045D21A,Canada,Saskatchewan,Estevan,1
045G21A,Germany,Baden-Wurttemberg,Schwabisch Gmund,1
045G21A,Germany,Bavaria,(not set),1
045G21A,Germany,Bavaria,Wurzburg,1
045G21A,Germany,North Rhine-Westphalia,(not set),1
045J21A,United States,Florida,Port St. Lucie,1
045J21A,United States,Kentucky,Louisville,1
045J21A,United States,New Mexico,(not set),1
045J21A,United States,Pennsylvania,Maple Glen,1
045L21A,United States,Iowa,Marshalltown,1
046021A,United States,Texas,San Antonio,1
04621A,United States,California,Sacramento,1
046A21A,Canada,British Columbia,Nanaimo,1
046A21A,Germany,Bavaria,Munich,1
046A21A,United States,California,Sacramento,1
046A21A,United States,Oregon,Salem,1
046B21A,United States,New York,Oyster Bay,1
047A21A,United States,Indiana,Batesville,1
047A21A,United States,New York,New York,1
047A21A,United States,Virginia,Ashburn,1
047B21A,United States,California,Long Beach,1
047B21A,United States,Louisiana,New Orleans,1
047B21A,United States,Texas,Dallas,1
047C21A,United States,Florida,Miami,1
048A21A,United States,Iowa,Iowa City,1
048B21A,United States,Florida,Fort Walton Beach,1
048B21A,United States,Florida,Marco Island,1
048B21A,United States,Florida,Port St. Lucie,1
048B21A,United States,New Jersey,Lakewood,1
048F21A,Portugal,Setubal,Montijo,1
048F21A,United States,Florida,Sarasota,1
048LL21A,United States,Arkansas,Russellville,1
048LZ1A,United States,Arkansas,Russellville,1
049121A,United States,Massachusetts,Boston,1
049C21A,United States,Ohio,Piqua,1
049E21A,Germany,Rhineland-Palatinate,Ludwigshafen,1
049EZ1A,United States,Maryland,Baltimore,1
04BA21A,United States,Ohio,Finneytown,1
051F21A,United States,Idaho,Boise,1
052C,Canada,British Columbia,Prince Rupert,1
052C21A,Canada,British Columbia,North Vancouver,1
052C21A,Canada,British Columbia,Vancouver,1
052C21A,Canada,Ontario,Barrie,1
052C22A,Canada,British Columbia,Prince Rupert,1
052C2A1,Canada,British Columbia,Prince Rupert,1
052E21A,United States,Florida,Jacksonville Beach,1
052E21A,United States,Kentucky,La Grange,1
052E21A,United States,New York,New York,1
053E21A,United States,Texas,(not set),1
053E21A,United States,Texas,Houston,1
053F21A,Germany,Baden-Wurttemberg,Stuttgart,1
054A22A,United States,Kentucky,Frankfort,1
054C21A,United States,Indiana,Jasper,1
054C21A,United States,New Hampshire,Manchester,1
054C21A,United States,Ohio,Piqua,1
054C21A,United States,Washington,Ephrata,1
055A22A,United States,Mississippi,Madison,1
056D21A,United States,California,Sonora,1
056G21A,Spain,Catalonia,Lleida,1
057H21A,United States,Wisconsin,Marinette,1
058E21A,United States,West Virginia,Charleston,1
058H21A,United States,California,Long Beach,1
058H21A,United States,Maryland,Savage,1
059E21A,United States,Massachusetts,Boston,1
059H21A,United States,New York,New York,1
059H21A,United States,Texas,Houston,1
060H21A-MODERNA,United States,Iowa,Sergeant Bluff,1
061E21A,United States,New York,New York,1
061F22A,United States,Georgia,Loganville,1
062E21A,United States,Alabama,Henagar,1
062G20A,United States,Florida,St. Petersburg,1
062H21A,Australia,New South Wales,Sydney,1
062H21A,Canada,Alberta,Edmonton,1
062H21A,Canada,Quebec,Sainte-Julie,1
062H21A,United States,Virginia,(not set),1
063H21A,Canada,British Columbia,Vancouver,1
063H21A,Canada,Ontario,Ottawa,1
063H21A,Canada,Quebec,Sainte-Anne-des-Monts--Tourelle,1
063H21A,Netherlands,North Holland,Amsterdam,1
064A22A,Germany,Rhineland-Palatinate,Ludwigshafen,1
065F21A,United States,California,San Jose,1
065F21A,United States,Tennessee,Madisonville,1
065FZ1A,United States,Tennessee,Madisonville,1
065K21A,United States,New York,New York,1
065K21A,United States,Texas,Dallas,1
066H22A,United States,West Virginia,Huntington,1
067H21A,United States,North Carolina,Morehead City,1
068H21A,United States,North Carolina,Winston-Salem,1
069F21A,United States,Arizona,Phoenix,1
070421A,Bahrain,Northern Governorate,(not set),1
070H21A,United States,California,San Diego,1
074B22A,United States,Colorado,Denver,1
076C21A,United States,Texas,Dallas,1
078C21A,United States,Florida,Miami,1
081F21A,Canada,British Columbia,Victoria,1
083J21A,United States,Arkansas,Russellville,1
083J21A,United States,Michigan,Fair Plain,1
083J21A,United States,Texas,Jacksonville,1
084J21A,United States,Georgia,Atlanta,1
084J21A,United States,New York,New York,1
084J21A,United States,Ohio,Piqua,1
085D21A,Canada,Ontario,(not set),1
085D21A,Canada,Ontario,Windsor,1
088021A,United States,New York,New York,1
088D21A,United States,Texas,Houston,1
091D21A,United States,Georgia,Atlanta,1
091D21A,United States,Virginia,Ashburn,1
092D21A,Canada,Newfoundland and Labrador,St. John's,1
092D21A,Canada,Ontario,(not set),1
092D21A,Canada,Ontario,Timmins,1
092D21A,Canada,Ontario,Toronto,1
092F21A,Germany,Bavaria,Bamberg,1
092F21A,Germany,Saarland,Neunkirchen,1
093D21A,Canada,Ontario,Vankleek Hill,1
093F21A,Netherlands,Gelderland,Arnhem,1
09F21A,Germany,Mecklenburg-Vorpommern,Greifswald,1
10035926710002,Mexico,Coahuila,Saltillo,1
10XE423240,Germany,Bavaria,Nuremberg,1
1110-20-007B21A,United States,New Jersey,Hillsdale,1
1110-20-038A21A,United States,Pennsylvania,Philadelphia,1
1111-20-EL9264,United States,Colorado,Lakewood,1
